rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,60,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Peter Bradshaw,http://www.metacritic.com//critic/peter-bradshaw?filter=movies,"Feb  9, 2016","There are always some laughs to be had here, and Ben Stiller’s couture legend now has an endearingly muppety look."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,50,ReelViews,http://www.metacritic.com//publication/reelviews?filter=movies,James Berardinelli,http://www.metacritic.com//critic/james-berardinelli?filter=movies,"Feb 15, 2016",Zoolander would have been better left as a stand-alone cult classic.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,50,The Seattle Times,http://www.metacritic.com//publication/the-seattle-times?filter=movies,Moira Macdonald,http://www.metacritic.com//critic/moira-macdonald?filter=movies,"Feb 14, 2016",A mostly agreeable but empty-headed mess. It’s sort of the movie equivalent of Derek Zoolander himself.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,50,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Molly Eichel,http://www.metacritic.com//critic/molly-eichel?filter=movies,"Feb 11, 2016","For every laugh that Zoolander 2 elicits, there's a pang that all this was funnier the first time around."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,44,The Verge,http://www.metacritic.com//publication/the-verge?filter=movies,Tasha Robinson,http://www.metacritic.com//critic/tasha-robinson?filter=movies,"Feb 21, 2016","Where the first film was content with straight-faced silliness, Zoolander 2 tries to blow the same silliness out to epic, world-spanning proportions, and it just winds up feeling overstretched. Like Stiller with his ridiculous characters and stylized performances, it's consistently trying way too hard."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,42,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,Daniel Schindel,http://www.metacritic.com//critic/daniel-schindel?filter=movies,"Feb 10, 2016","Hits a decent count of guffaws and chortles, enough to make for a solid rental or something you settle on while channel surfing on an idle afternoon."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,42,The Playlist,http://www.metacritic.com//publication/the-playlist?filter=movies,Rodrigo Perez,http://www.metacritic.com//critic/rodrigo-perez?filter=movies,"Feb 10, 2016","Zoolander 2 is no disaster, but it’s almost worse; a tedious jag that barely works as a disposable and mild, if-its-on-cable-TV, diversion."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,42,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,Chris Nashawaty,http://www.metacritic.com//critic/chris-nashawaty?filter=movies,"Feb  9, 2016","Zoolander No. 2 is embarrassing, lazy, and aggressively unfunny. The only good news is that at the pace the franchise is moving, we won’t get Zoolander 3 until 2030."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,40,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Kenneth Turan,http://www.metacritic.com//critic/kenneth-turan?filter=movies,"Feb 11, 2016","Zoolander 2 defines haphazard. You may smile at times, but not as often as you'd like."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,40,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Barbara VanDenburgh,http://www.metacritic.com//critic/barbara-vandenburgh?filter=movies,"Feb 11, 2016",It’s a stumble down the catwalk not even Blue Steel can save.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,40,Screen International,http://www.metacritic.com//publication/screen-international?filter=movies,Tim Grierson,http://www.metacritic.com//critic/tim-grierson?filter=movies,"Feb  9, 2016","The stakes are higher, the action is bigger, the ambitions are grander, the jokes are appreciably less funny. Like many comedy sequels, Zoolander 2 supersizes everything in such a way that it’s that much more apparent how few of the jokes are connecting."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,40,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,David Rooney,http://www.metacritic.com//critic/david-rooney?filter=movies,"Feb  9, 2016","Sure, it's a kick to see Stiller and Wilson back in the shoes of these camera-ready cretins, but for every joke that sparks there are several that just lay there."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,38,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Barry Hertz,http://www.metacritic.com//critic/barry-hertz?filter=movies,"Feb 11, 2016",Zoolander 2 feels like a hasty collection of last-minute comedy panic attacks.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,38,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Feb 11, 2016","Stiller the director does a fine job of making Zoolander 2 look like an actual spy movie, but we’ve seen far better takeoffs, including “Spy” and “Kingsman: The Secret Service” in just the last couple of years. As for the jabs at the transient nature of popular culture and the ridiculousness of high fashion world — easy, tired targets."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,38,USA Today,http://www.metacritic.com//publication/usa-today?filter=movies,Brian Truitt,http://www.metacritic.com//critic/brian-truitt?filter=movies,"Feb 11, 2016",Moviegoers may wish that Will Ferrell's megalomaniacal supervillain Mugatu had won in the first Zoolander and saved us from another film with these boneheads.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,38,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Ty Burr,http://www.metacritic.com//critic/ty-burr?filter=movies,"Feb 11, 2016","This needless sequel amps the silliness to DEFCON-4 levels of frantic surrealism and overstuffs the running time with famous faces. It’s a pop quiz instead of a movie, and it’ll be dated by tomorrow morning."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,38,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Feb 10, 2016","A “high concept comedy” from the days when those were a thing, it’s basically a cacophony of cameos and random sight gags hurled at the viewer in a tsunami of haute couture hype."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,30,The New Yorker,http://www.metacritic.com//publication/the-new-yorker?filter=movies,Anthony Lane,http://www.metacritic.com//critic/anthony-lane?filter=movies,"Feb 15, 2016","The first film scored a few palpable hits, but the new one barely makes the effort."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,30,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Stephen Holden,http://www.metacritic.com//critic/stephen-holden?filter=movies,"Feb 11, 2016",Zoolander 2 has enough plots for several movies. They are so jammed together that they more or less cancel each other out.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,30,Village Voice,http://www.metacritic.com//publication/village-voice?filter=movies,Melissa Anderson,http://www.metacritic.com//critic/melissa-anderson?filter=movies,"Feb 10, 2016","Wiig's cheering presence in an otherwise depleting project/cross-promoted product highlights the fact that Zoolander 2 is a referendum on dying industries: not just the portfolio of Condé Nast titles that Wintour oversees as artistic director, but also the Frat Pack."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,30,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Matt Singer,http://www.metacritic.com//critic/matt-singer?filter=movies,"Feb 10, 2016","If Zoolander 2 was a party, the guest list alone would make it the greatest ever thrown. But Zoolander 2 is not a party. It is a movie. A bad movie."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,25,Tampa Bay Times,http://www.metacritic.com//publication/tampa-bay-times?filter=movies,Steve Persall,http://www.metacritic.com//critic/steve-persall?filter=movies,"Feb 18, 2016",What truly becomes aggravating about Zoolander 2 is its dependence upon a parade of famous people doing supremely unfunny things.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,25,New York Post,http://www.metacritic.com//publication/new-york-post?filter=movies,Kyle Smith,http://www.metacritic.com//critic/kyle-smith?filter=movies,"Feb 11, 2016","Stiller’s one good idea is turning things over to Will Ferrell, who does some amusingly demented things while haranguing Anna Wintour and Tommy Hilfiger and is probably funnier in his sleep than Stiller is at his best."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,25,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Jake Cole,http://www.metacritic.com//critic/jake-cole?filter=movies,"Feb 11, 2016",The film is frequently guilty of the same obsolescence it accuses the characters of embodying.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,25,Hitfix,http://www.metacritic.com//publication/hitfix?filter=movies,Drew McWeeny,http://www.metacritic.com//critic/drew-mcweeny?filter=movies,"Feb 10, 2016","Brutally unfunny, visually off-putting, and filled with cameos so embarrassing I am bruised from holding a cringe for a full half-hour, Zoolander 2 is every horrible decision you can make with a comedy sequel wrapped up into one nigh unbearable film."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,25,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Alonso Duralde,http://www.metacritic.com//critic/alonso-duralde?filter=movies,"Feb  9, 2016","There are no build-ups or pay-offs here, just a lot of random moments of people saying stupid stuff, and fashion people being gently lampooned."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,20,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Steve Davis,http://www.metacritic.com//critic/steve-davis?filter=movies,"Feb 17, 2016",The movie is as lifeless as a mannequin until Ferrell appears near the end as the absurdly coiffed villain Jacobim Mugatu.
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,20,Slate,http://www.metacritic.com//publication/slate?filter=movies,David Ehrlich,http://www.metacritic.com//critic/david-ehrlich?filter=movies,"Feb 11, 2016","There are any number of reasons why the vast majority of comedy sequels are borderline unwatchable, but there’s ultimately only one thing that the worst of them all share in common: They give the audience what they think they want, not what they don’t yet know they want."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,20,Variety,http://www.metacritic.com//publication/variety?filter=movies,Justin Chang,http://www.metacritic.com//critic/justin-chang?filter=movies,"Feb  9, 2016","The results may delight those who believe recycled gags and endless cameos to be the very essence of great screen comedy, but everyone else will likely recognize Stiller’s wannabe Magnum opus as a disappointment-slash-misfire, the orange mocha crappuccino of movie sequels."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,16,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Blake Goble,http://www.metacritic.com//critic/blake-goble?filter=movies,"Feb 11, 2016",Zoolander No. 2 invokes that old Simpsons headline: “old man yells at modern culture.”
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,10,New York Magazine (Vulture),http://www.metacritic.com//publication/new-york-magazine-vulture?filter=movies,David Edelstein,http://www.metacritic.com//critic/david-edelstein?filter=movies,"Feb 12, 2016","How bad is Zoolander 2? It’s ""Batman and Robin"" bad. It’s so bad that it makes you feel sorry for the scores (literally) of celebrities who show up in cameos, even the ones (Anna Wintour, Tommy Hilfiger, Susan Sarandon, Ariana Grande, Kimye ...) who actively resist your sympathy, whom you maybe want to see taken down a peg."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,10,Wall Street Journal,http://www.metacritic.com//publication/wall-street-journal?filter=movies,Joe Morgenstern,http://www.metacritic.com//critic/joe-morgenstern?filter=movies,"Feb 11, 2016","Some movies keep you in a state of suspense. Zoolander 2, a dud glitter-bomb of a sequel, eventually leaves you in a state of suspended animation, with eyes glazed over and brain in sleep mode."
89,Zoolander 2,Zoolander 2,"February 12, 2016",34,42,6,15,21,0,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Ann Hornaday,http://www.metacritic.com//critic/ann-hornaday?filter=movies,"Feb 11, 2016","Lazily written by Stiller and three collaborators (including Justin Theroux), this is the kind of lame, warmed-over movie that gives sequels a bad name. For “Zoolander” fans, however, it resembles a betrayal of public trust."
